product_id,store_id,order_date,selling_price,customer_id,order_id
P0311,S0083,2021-04-02,1906,123534747,1111155852
P0412,S0101,2024-03-10,799,123500840,1111181852
P0017,S0036,2022-01-03,4081,123499026,1111187647
P0144,S0103,2023-07-11,4414,123509648,1111139938
P0651,S0115,2021-01-03,1224,123500004,1111142720
P0441,S0043,2021-04-18,3143,123480703,1111158362
P0412,S0071,2021-11-17,3580,123517509,1111137744
P0527,S0097,2023-10-13,765,123498360,1111145574
P0079,S0102,2024-02-25,3051,123558708,1111147453
P0129,S0055,2022-09-29,4679,123478646,1111136831
P0035,S0098,2021-10-14,2442,123553828,1111163483
P0652,S0002,2021-11-23,1079,123497478,1111121095
P0187,S0115,2022-02-17,480,123497806,1111168279
P0458,S0001,2021-03-29,3950,123497623,1111122398
P0569,S0120,2022-06-28,756,123565694,1111130309
P0470,S0043,2022-10-03,723,123484161,1111132924
P0635,S0001,2022-07-05,3264,123471604,1111170650
P0536,S0093,2021-04-21,2696,123481069,1111126649
P0355,S0104,2022-05-30,4267,123566823,1111128531
P0729,S0045,2021-07-06,3839,123521908,1111175545
P0269,S0014,2023-04-23,624,123534062,1111163848
P0606,S0115,2024-05-07,3030,123496827,1111142313
P0206,S0016,2022-05-05,1748,123458784,1111131592
P0169,S0109,2024-02-04,848,123559147,1111159816
P0461,S0052,2023-09-08,2667,123482085,1111128544
P0657,S0025,2024-03-24,2618,123534361,1111128008
P0165,S0051,2024-03-20,3218,123468611,1111165799
P0103,S0094,2024-03-18,1348,123538777,1111165157
P0548,S0090,2021-02-20,642,123496709,1111163449
P0185,S0078,2024-02-28,1101,123507443,1111121638
P0109,S0101,2021-11-09,4201,123555402,1111129355
P0116,S0035,2023-06-17,4004,123517467,1111112878
P0246,S0089,2023-06-28,3196,123513974,1111118789
P0491,S0024,2024-09-19,3823,123469645,1111183636
P0212,S0005,2023-07-08,594,123554084,1111127072
P0001,S0023,2022-11-23,2711,123513343,1111164479
P0696,S0026,2021-11-04,2407,123539987,1111172983
P0433,S0085,2024-10-21,4809,123466125,1111181414
P0035,S0110,2022-01-28,3697,123471591,1111123880
P0035,S0116,2022-04-08,2708,123464719,1111162970
P0435,S0003,2024-02-02,2078,123489124,1111117585
P0514,S0070,2022-10-30,3906,123475818,1111139090
P0063,S0023,2022-03-19,1057,123465953,1111131021
P0055,S0143,2024-05-31,777,123566091,1111118531
P0137,S0056,2021-01-28,4575,123552547,1111170453
P0092,S0113,2023-12-31,4832,123510135,1111128312
P0259,S0049,2023-05-11,254,123534750,1111185228
P0179,S0010,2023-10-03,2974,123559338,1111133338
P0018,S0018,2021-06-13,1894,123479585,1111129154
P0514,S0128,2022-02-06,1656,123457564,1111119023
P0167,S0027,2023-05-22,4365,123476580,1111142906
P0260,S0111,2021-03-17,4994,123484411,1111144698
P0195,S0038,2022-11-18,1556,123517187,1111185060
P0311,S0002,2022-03-29,3705,123545805,1111174705
P0201,S0134,2023-07-21,1015,123562397,1111128252
P0372,S0056,2023-04-28,4989,123508288,1111125831
P0030,S0057,2021-09-15,3669,123534193,1111164927
P0371,S0092,2023-07-14,3209,123544850,1111157530
P0246,S0108,2023-01-15,251,123513252,1111119601
P0711,S0062,2021-07-09,2623,123558151,1111149923
P0069,S0117,2022-08-03,3801,123547810,1111164633
P0701,S0062,2024-08-03,3102,123544431,1111153746
P0651,S0043,2023-03-28,1292,123470326,1111181061
P0473,S0013,2022-09-14,509,123567494,1111124080
P0602,S0086,2024-02-06,716,123507844,1111147466
P0216,S0007,2024-06-15,2207,123481308,1111147330
P0628,S0015,2021-12-20,1642,123490132,1111165213
P0425,S0088,2024-01-23,1295,123490737,1111145839
P0070,S0113,2022-10-23,2889,123474636,1111121944
P0167,S0107,2021-03-29,153,123483285,1111128570
P0520,S0013,2022-03-11,4760,123535198,1111175353
P0325,S0046,2021-08-27,3354,123555701,1111162654
P0055,S0061,2023-03-18,4970,123459062,1111169117
P0114,S0025,2024-08-28,278,123487476,1111117174
P0735,S0096,2022-08-24,2431,123504000,1111125701
P0348,S0024,2021-08-27,1106,123547298,1111179360
P0285,S0026,2022-08-17,3214,123557336,1111186519
P0425,S0062,2022-03-26,3889,123505040,1111172949
P0141,S0094,2023-09-05,1177,123510737,1111150881
P0212,S0082,2024-04-05,2732,123478209,1111138915
P0263,S0028,2024-02-09,768,123553714,1111151549
P0045,S0094,2021-10-11,4631,123492866,1111156962
P0067,S0138,2023-05-19,1892,123544892,1111127348
P0318,S0123,2022-10-03,4669,123483627,1111140862
P0182,S0087,2024-01-07,2383,123530261,1111186575
P0549,S0094,2021-09-18,4147,123532972,1111158756
P0241,S0015,2024-02-10,2505,123459572,1111120717
P0724,S0113,2022-12-26,2149,123510193,1111163025
P0394,S0112,2023-02-24,991,123526259,1111132966
P0400,S0102,2022-04-15,3700,123468339,1111145502
P0565,S0027,2023-10-15,2224,123457440,1111170787
P0663,S0004,2021-03-06,4000,123474737,1111161799
P0083,S0093,2024-12-08,4597,123503729,1111122804
P0694,S0013,2022-10-21,2196,123557841,1111169938
P0089,S0038,2023-03-08,3995,123525495,1111170935
P0400,S0126,2022-02-25,4892,123480491,1111147114
P0017,S0138,2021-03-11,881,123459297,1111173234
P0220,S0040,2024-10-04,1365,123505320,1111172429
P0664,S0046,2023-01-30,3450,123524442,1111167750
P0615,S0125,2024-09-30,4605,123463254,1111123882
P0406,S0042,2021-04-14,4601,123503998,1111116501
P0210,S0062,2023-03-18,3887,123489710,1111171872
P0742,S0109,2024-08-30,1765,123537644,1111151529
P0663,S0020,2023-05-03,4100,123550228,1111116768
P0512,S0020,2023-11-03,3779,123566398,1111164272
P0140,S0027,2023-02-05,841,123561221,1111146472
P0131,S0056,2021-10-22,2452,123504451,1111149665
P0452,S0062,2022-01-15,1999,123467105,1111162938
P0328,S0045,2021-11-04,3873,123505598,1111161137
P0114,S0025,2023-10-07,2920,123500848,1111143905
P0125,S0052,2024-04-10,3948,123509794,1111180841
P0417,S0023,2021-03-17,3622,123489828,1111115868
P0606,S0026,2022-11-05,233,123459270,1111145297
P0716,S0025,2022-01-09,3957,123538124,1111172547
P0223,S0035,2022-09-14,855,123493840,1111178348
P0695,S0132,2021-02-26,1921,123460020,1111130385
P0060,S0051,2024-11-16,4067,123474325,1111161912
P0660,S0142,2022-04-10,1610,123561349,1111134002
P0654,S0117,2022-03-26,2916,123523982,1111135041
P0376,S0055,2024-03-28,4531,123508965,1111175964
P0182,S0096,2021-11-17,3834,123554935,1111178122
P0345,S0094,2024-05-01,119,123565693,1111135311
P0518,S0085,2023-09-12,631,123471258,1111142406
P0664,S0041,2022-11-01,3052,123471201,1111143405
P0680,S0068,2021-01-27,3934,123498591,1111181769
P0261,S0070,2022-03-22,2529,123495186,1111118476
P0569,S0045,2024-08-08,1543,123492889,1111178145
P0099,S0033,2022-10-27,4482,123485033,1111112870
P0148,S0112,2021-08-31,126,123458893,1111129120
P0055,S0130,2024-05-23,2104,123496934,1111178230
P0311,S0107,2021-02-04,1051,123561375,1111175617
P0590,S0101,2022-08-11,130,123536990,1111176507
P0116,S0020,2021-08-26,4574,123559031,1111175965
P0132,S0139,2024-06-07,4837,123567802,1111141386
P0333,S0048,2021-07-23,3751,123558817,1111138536
P0388,S0122,2024-01-28,3313,123567154,1111124641
P0425,S0084,2024-07-29,2006,123563511,1111117791
P0154,S0012,2023-11-01,1902,123476656,1111145335
P0629,S0056,2021-04-01,568,123562316,1111178864
P0090,S0048,2022-04-16,2323,123536872,1111171459
P0499,S0003,2023-06-01,3920,123499586,1111152565
P0271,S0012,2022-06-04,3128,123502821,1111121924
P0039,S0133,2022-02-14,2213,123492088,1111147976
P0575,S0101,2021-04-12,4632,123516139,1111127739
P0181,S0048,2023-10-22,1917,123515693,1111174196
P0551,S0107,2023-03-21,2783,123496823,1111145891
P0189,S0126,2022-11-28,3931,123479904,1111166693
P0296,S0038,2024-08-31,223,123523962,1111111286
P0459,S0042,2024-03-22,893,123495981,1111136730
P0167,S0118,2024-07-30,3108,123523158,1111127056
P0195,S0027,2024-01-23,3751,123558938,1111118676
P0117,S0112,2024-01-29,3598,123491908,1111114534
P0527,S0061,2022-01-07,3535,123564600,1111152552
P0664,S0038,2024-05-02,4725,123505686,1111120482
P0125,S0094,2022-09-03,3479,123497710,1111157710
P0718,S0051,2023-04-05,3226,123519825,1111172014
P0223,S0085,2024-08-15,4926,123565565,1111120162
P0350,S0072,2021-01-01,1242,123534509,1111124734
P0325,S0034,2023-03-09,751,123457212,1111175020
P0521,S0012,2023-03-06,436,123502843,1111166840
P0061,S0125,2021-03-20,967,123534835,1111154505
P0265,S0139,2021-06-11,2362,123567691,1111141434
P0701,S0017,2023-01-26,1725,123552830,1111178569
P0125,S0133,2021-01-25,1770,123473897,1111174495
P0051,S0107,2023-03-27,1985,123465438,1111179377
P0614,S0076,2023-09-16,3317,123475615,1111182586
P0737,S0020,2024-09-02,2922,123550414,1111141988
P0079,S0123,2022-03-12,4466,123462093,1111146137
P0280,S0109,2023-05-02,2020,123532906,1111139843
P0637,S0097,2022-03-04,2807,123550415,1111184114
P0131,S0018,2024-11-02,2247,123464920,1111111955
P0514,S0089,2021-12-01,2514,123521675,1111134232
P0332,S0050,2024-03-28,1683,123495398,1111123432
P0286,S0013,2022-11-17,1576,123459308,1111159196
P0371,S0131,2022-10-15,3102,123483600,1111158053
P0390,S0077,2022-09-14,2770,123567720,1111161652
P0185,S0082,2022-03-07,286,123523903,1111133627
P0616,S0112,2023-05-08,4881,123558898,1111125938
P0195,S0078,2024-10-01,758,123536160,1111136245
P0078,S0106,2022-05-14,1829,123551949,1111175245
P0671,S0125,2024-12-11,2979,123539797,1111148548
P0451,S0113,2022-10-30,1433,123534505,1111154709
P0423,S0012,2024-06-22,3159,123548442,1111161211
P0613,S0038,2021-06-10,2401,123535369,1111150932
P0572,S0088,2021-09-20,3959,123547405,1111170534
P0609,S0032,2021-10-26,4046,123549345,1111116062
P0311,S0137,2024-10-18,3034,123476957,1111167704
P0297,S0062,2024-11-06,1975,123522735,1111174599
P0372,S0025,2022-05-10,1194,123511051,1111173678
P0694,S0033,2021-09-06,560,123558904,1111127531
P0171,S0011,2021-07-13,2740,123523348,1111126530
P0532,S0071,2021-08-28,4327,123549377,1111169675
P0178,S0142,2021-03-01,886,123500289,1111123394
P0059,S0043,2023-03-05,2917,123510170,1111145447
P0721,S0001,2021-03-23,1177,123498939,1111171310
P0635,S0064,2023-05-06,4921,123478959,1111113303
P0114,S0105,2021-12-13,958,123465399,1111136236
P0475,S0087,2022-01-24,4317,123545786,1111158569
P0184,S0026,2022-12-01,3524,123526933,1111135399
P0506,S0104,2021-02-10,1643,123507112,1111164620
P0718,S0126,2023-10-14,3418,123553455,1111132775
P0694,S0108,2022-06-12,1829,123566475,1111185308
P0694,S0104,2021-12-06,4544,123479781,1111122396
P0348,S0084,2022-10-08,3725,123489938,1111176318
P0162,S0071,2022-07-02,3360,123489022,1111133254
P0718,S0077,2023-07-20,1132,123475463,1111145192
P0436,S0138,2024-07-12,4682,123534914,1111159684
P0705,S0014,2023-10-04,621,123506404,1111151089
P0503,S0020,2024-07-10,3808,123567636,1111160261
P0559,S0014,2022-10-31,3724,123541775,1111155983
P0204,S0122,2021-01-18,330,123515103,1111151673
P0477,S0102,2021-08-16,4582,123503532,1111184732
P0131,S0087,2024-11-17,2311,123544806,1111137935
P0587,S0091,2021-01-17,2908,123457000,1111184182
P0389,S0017,2023-11-10,4019,123531175,1111132900
P0035,S0132,2023-05-30,1457,123562420,1111114984
P0035,S0099,2021-10-13,4740,123459418,1111168177
P0017,S0102,2022-08-02,3469,123557403,1111156211
P0572,S0017,2024-04-14,2374,123508404,1111178843
P0523,S0108,2022-06-07,1838,123505598,1111143496
P0054,S0050,2024-04-03,3518,123530310,1111163721
P0651,S0092,2023-09-23,3542,123513335,1111170041
P0660,S0073,2023-02-28,3016,123529458,1111137479
P0372,S0010,2022-07-12,4789,123533149,1111151623
P0377,S0026,2021-12-14,4728,123500876,1111155597
P0705,S0072,2024-12-15,1652,123565870,1111141357
P0657,S0017,2021-01-22,325,123471511,1111127335
P0061,S0126,2022-11-11,1508,123495253,1111174620
P0602,S0132,2023-03-21,1184,123525748,1111117667
P0565,S0008,2021-12-10,1549,123550319,1111124455
P0296,S0081,2023-06-10,3125,123462084,1111164814
P0204,S0094,2023-11-17,2882,123512919,1111122463
P0665,S0025,2021-02-15,2497,123494283,1111181956
P0665,S0020,2024-08-26,3933,123529462,1111114460
P0132,S0046,2022-09-04,946,123564939,1111164171
P0611,S0055,2021-10-15,2250,123541535,1111116645
P0364,S0107,2023-08-13,1256,123559932,1111140392
P0520,S0085,2022-10-24,2350,123566013,1111122879
P0104,S0020,2022-02-13,4908,123514622,1111165842
P0007,S0108,2023-06-24,2413,123539881,1111164155
P0514,S0069,2023-05-22,3492,123535174,1111183240
P0453,S0123,2021-06-24,1141,123553995,1111158553
P0260,S0056,2022-01-04,678,123543216,1111160241
P0172,S0030,2022-12-19,2138,123526285,1111129149
P0364,S0113,2021-04-19,2739,123485447,1111118686
P0714,S0024,2021-08-26,3527,123547295,1111140340
P0391,S0013,2023-11-26,4881,123481406,1111146942
P0663,S0052,2024-05-12,1831,123500259,1111177321
P0566,S0066,2022-10-16,2372,123492000,1111153480
P0438,S0121,2023-06-25,888,123539539,1111127963
P0389,S0043,2023-01-26,787,123521421,1111161524
P0693,S0048,2024-12-26,1005,123522624,1111136744
P0655,S0038,2024-10-30,2794,123513046,1111131097
P0154,S0060,2024-06-06,916,123547232,1111134108
P0709,S0022,2022-08-11,2909,123481297,1111150044
P0572,S0040,2021-08-08,4509,123493860,1111179697
P0737,S0043,2023-07-05,1390,123542657,1111123055
P0658,S0133,2022-11-02,264,123492577,1111182999
P0090,S0120,2022-08-12,3868,123513202,1111144491
P0436,S0042,2023-10-10,3265,123499226,1111166508
P0035,S0061,2021-07-02,1062,123566739,1111138028
P0182,S0059,2022-09-15,4685,123524929,1111145784
P0637,S0013,2022-04-13,2853,123492463,1111187140
P0042,S0056,2024-06-18,4317,123461671,1111183726
P0476,S0097,2023-01-03,2585,123498899,1111114528
P0340,S0050,2022-11-07,1764,123489627,1111135751
P0067,S0091,2024-06-02,1201,123563726,1111178765
P0154,S0102,2023-11-29,744,123460773,1111142567
P0747,S0084,2023-10-09,4351,123471823,1111117705
P0549,S0052,2024-04-26,3238,123516007,1111161760
P0455,S0105,2022-08-12,4687,123554963,1111141075
P0175,S0058,2021-11-08,1409,123495781,1111131978
P0103,S0113,2024-10-08,4105,123499055,1111148312
P0463,S0085,2023-11-01,1666,123546285,1111153135
P0297,S0025,2024-01-26,4839,123512074,1111167775
P0481,S0108,2023-10-30,4721,123554269,1111124045
P0481,S0038,2022-06-30,1038,123552171,1111177409
P0147,S0060,2023-02-16,2012,123528692,1111171991
P0116,S0097,2024-06-18,4617,123456806,1111127904
P0067,S0138,2024-11-04,697,123562049,1111115949
P0455,S0082,2024-03-21,2412,123479016,1111158609
P0241,S0075,2023-12-01,3822,123532782,1111167205
P0116,S0144,2021-07-13,1919,123522393,1111174552
P0061,S0092,2023-01-06,4591,123482087,1111134716
P0252,S0126,2021-01-09,4487,123519681,1111144373
P0296,S0079,2024-10-03,817,123470321,1111173981
P0639,S0029,2024-10-07,2733,123514870,1111181673
P0275,S0059,2022-09-23,498,123522026,1111123893
P0525,S0066,2023-03-13,2577,123521650,1111127526
P0055,S0070,2023-07-03,1446,123526747,1111130038
P0140,S0099,2022-01-19,2629,123476259,1111155367
P0147,S0105,2024-11-08,4550,123476341,1111122725
P0569,S0094,2023-09-03,4372,123507225,1111172028
P0350,S0001,2024-10-07,1426,123473792,1111165663
P0217,S0125,2021-05-12,4418,123487616,1111179714
P0140,S0082,2021-05-02,712,123457740,1111114895
P0637,S0001,2022-03-04,2986,123528959,1111127818
P0487,S0126,2024-10-12,1031,123523957,1111161020
P0206,S0059,2021-09-07,4544,123466672,1111144454
P0212,S0050,2022-05-23,3528,123487858,1111155868
P0240,S0031,2022-09-12,128,123531001,1111149992
P0665,S0018,2022-02-09,3289,123478192,1111118936
P0481,S0051,2022-06-21,2744,123469634,1111140510
P0647,S0090,2024-04-05,331,123544156,1111150342
P0491,S0102,2022-11-26,2924,123529332,1111163174
P0651,S0060,2024-04-25,4513,123499990,1111131132
P0659,S0038,2021-09-05,1513,123519126,1111168705
P0388,S0018,2024-03-21,4098,123513092,1111136061
P0171,S0071,2022-04-10,196,123459129,1111168648
P0126,S0111,2022-11-09,2518,123544163,1111122676
P0694,S0113,2024-01-16,4586,123529278,1111184625
P0590,S0112,2023-12-10,2000,123527309,1111185861
P0539,S0126,2022-05-31,3827,123501653,1111126719
P0304,S0001,2024-06-26,2251,123506774,1111129851
P0131,S0006,2021-08-12,1187,123516556,1111162563
P0324,S0008,2024-04-30,1678,123500319,1111152007
P0712,S0104,2023-05-22,4349,123459511,1111117715
P0015,S0021,2021-02-10,1274,123492883,1111165769
P0483,S0063,2024-03-12,1777,123497572,1111155682
P0515,S0048,2023-03-22,2298,123514698,1111137534
P0125,S0062,2022-07-04,3029,123517230,1111120723
P0640,S0142,2021-02-26,1259,123562339,1111128918
P0477,S0048,2024-10-11,3558,123484548,1111180211
P0283,S0018,2023-08-31,2327,123463943,1111161297
P0129,S0095,2024-01-27,1842,123457323,1111127603
P0689,S0121,2022-11-07,4973,123468573,1111144032
P0560,S0132,2024-02-24,2244,123482222,1111157813
P0091,S0049,2024-10-15,1268,123527221,1111187506
P0325,S0023,2023-10-20,3085,123552255,1111150976
P0008,S0062,2022-03-13,2990,123485981,1111159207
P0324,S0108,2022-05-15,700,123481917,1111162288
P0348,S0016,2021-09-11,2267,123566251,1111166841
P0663,S0006,2024-07-23,3899,123532513,1111164415
P0628,S0115,2022-02-18,1059,123467356,1111164939
P0639,S0046,2021-09-07,4218,123519802,1111149516
P0265,S0002,2023-10-07,3019,123507873,1111134522
P0569,S0012,2023-09-10,4977,123550899,1111180746
P0559,S0132,2022-09-28,2463,123565846,1111182713
P0549,S0073,2022-11-16,3662,123552890,1111171406
P0732,S0132,2024-02-13,477,123538209,1111115678
P0485,S0028,2022-09-30,3718,123550830,1111130026
P0094,S0038,2021-03-24,2326,123500315,1111157398
P0490,S0125,2023-01-06,2551,123507028,1111175945
P0389,S0002,2023-06-03,1340,123499943,1111157966
P0018,S0055,2022-09-20,1175,123539394,1111149369
P0402,S0024,2023-12-17,3930,123505099,1111146253
P0300,S0031,2022-11-10,1034,123550360,1111148316
P0730,S0113,2022-04-21,4591,123511785,1111158334
P0220,S0117,2021-09-08,4168,123515856,1111167059
P0665,S0038,2021-11-25,3857,123462832,1111184993
P0340,S0024,2024-05-07,4281,123525487,1111113739
P0679,S0012,2022-11-29,3117,123485195,1111118844
P0549,S0051,2023-10-23,3327,123517297,1111184737
P0283,S0112,2023-09-05,2678,123545595,1111127761
P0436,S0001,2024-12-11,3935,123474983,1111127387
P0701,S0065,2021-06-01,877,123517969,1111171580
P0085,S0142,2021-12-16,1674,123563125,1111156017
P0602,S0031,2022-08-08,4519,123477475,1111117401
P0351,S0020,2021-07-16,1308,123479352,1111184928
P0500,S0108,2021-09-14,3920,123528959,1111137165
P0300,S0090,2023-04-26,1856,123552715,1111120061
P0606,S0104,2022-12-30,2409,123543594,1111176014
P0348,S0093,2023-01-27,547,123468945,1111144187
P0364,S0102,2023-02-15,2243,123538363,1111125471
P0491,S0024,2022-06-08,361,123486163,1111175055
P0527,S0051,2022-07-02,3209,123470097,1111162447
P0716,S0060,2023-04-22,1888,123468580,1111179600
P0639,S0031,2021-06-04,3494,123524406,1111139739
P0520,S0043,2021-11-30,4487,123558651,1111156376
P0642,S0030,2024-02-16,2293,123465599,1111142082
P0206,S0020,2022-11-02,3223,123535178,1111122861
P0039,S0096,2021-04-15,3668,123535731,1111141411
P0724,S0069,2024-08-29,426,123463589,1111177756
P0201,S0077,2022-09-06,3250,123563095,1111132634
P0503,S0138,2021-01-25,1723,123510479,1111152430
P0356,S0103,2023-02-14,3112,123467099,1111127746
P0454,S0020,2021-03-09,2970,123464528,1111175111
P0018,S0065,2021-02-16,674,123509661,1111123172
P0079,S0138,2024-02-27,1559,123557096,1111138334
P0608,S0096,2022-04-22,1406,123557558,1111176351
P0206,S0096,2023-11-30,1828,123458816,1111184919
P0718,S0026,2023-06-26,1042,123567186,1111153755
P0362,S0043,2023-02-03,2238,123468985,1111148674
P0169,S0028,2023-09-14,2280,123492882,1111177314
P0425,S0096,2024-04-28,4136,123509849,1111116802
P0399,S0069,2021-12-03,2362,123508357,1111166444
P0569,S0018,2021-12-21,4585,123504794,1111144005
P0466,S0002,2023-10-27,418,123521287,1111184199
P0138,S0093,2022-08-14,1107,123536814,1111136242
P0399,S0096,2023-03-27,3083,123504693,1111114174
P0454,S0008,2023-09-22,243,123511624,1111179785
P0565,S0087,2021-07-16,3613,123553764,1111168921
P0035,S0021,2023-11-13,965,123540975,1111174831
P0389,S0037,2021-03-18,4510,123490455,1111155007
P0512,S0122,2024-07-08,4693,123521656,1111174723
P0312,S0056,2021-05-17,3443,123527920,1111111388
P0639,S0020,2022-11-08,3119,123477206,1111113292
P0556,S0013,2024-04-26,4838,123563713,1111152046
P0144,S0137,2021-11-08,1663,123517142,1111128186
P0608,S0027,2023-11-22,406,123539792,1111176795
P0364,S0055,2023-09-21,4728,123464421,1111161759
P0103,S0069,2022-09-16,745,123554604,1111151358
P0046,S0117,2021-01-24,3945,123508718,1111137545
P0425,S0026,2024-02-04,3127,123488357,1111178396
P0585,S0048,2021-03-09,1922,123468019,1111159995
P0131,S0137,2021-01-27,3772,123467049,1111178018
P0286,S0133,2021-09-24,508,123563676,1111144345
P0328,S0038,2024-01-02,256,123519374,1111161684
P0507,S0026,2023-04-20,2448,123549891,1111163758
P0311,S0128,2023-12-30,654,123510046,1111166315
P0348,S0137,2022-03-20,945,123511038,1111175645
P0658,S0067,2022-03-06,1491,123517372,1111162555
P0543,S0095,2022-05-01,1851,123534452,1111147257
P0312,S0125,2021-01-24,691,123481424,1111165688
P0089,S0112,2022-03-02,4689,123502324,1111149412
P0499,S0024,2021-01-09,323,123512915,1111162200
P0055,S0099,2022-10-03,4211,123462189,1111121782
P0619,S0064,2022-05-15,3624,123552855,1111130090
P0510,S0094,2022-05-25,1582,123478723,1111139842
P0664,S0123,2021-03-22,2163,123511876,1111139708
P0333,S0135,2023-10-29,4502,123533850,1111122822
P0042,S0091,2023-08-27,3817,123520473,1111171573
P0572,S0106,2022-07-16,2112,123469804,1111182259
P0712,S0091,2023-02-08,4456,123478513,1111140807
P0718,S0117,2024-09-03,1714,123499600,1111125775
P0470,S0067,2023-11-29,2380,123498458,1111155338
P0108,S0055,2024-12-22,1953,123475771,1111177584
P0575,S0106,2021-12-15,665,123495057,1111130656
P0454,S0070,2023-08-29,919,123469375,1111117420
P0747,S0132,2022-05-26,3247,123544481,1111143912
P0435,S0132,2024-02-20,1585,123562455,1111166001
P0614,S0103,2024-11-24,1820,123557086,1111150732
P0144,S0139,2021-07-20,2238,123522906,1111171425
P0458,S0026,2022-01-11,3804,123541551,1111151867
P0425,S0104,2022-09-08,3140,123524077,1111176737
P0671,S0084,2024-04-03,2709,123520143,1111116030
P0264,S0038,2022-12-06,2667,123533348,1111152911
P0679,S0135,2023-10-04,2965,123502242,1111173947
P0275,S0043,2022-07-30,3479,123523134,1111134109
P0280,S0139,2024-03-16,1536,123538251,1111135453
P0438,S0130,2022-06-16,3736,123495845,1111120151
P0608,S0139,2021-03-25,2531,123510089,1111127995
P0660,S0055,2022-06-26,3507,123469957,1111142956
P0108,S0017,2021-03-03,1813,123467357,1111157385
P0324,S0027,2023-08-08,1879,123540414,1111164047
P0078,S0088,2021-09-21,3131,123567313,1111144834
P0658,S0022,2023-01-03,432,123474088,1111145752
P0712,S0065,2021-04-13,3979,123533859,1111151808
P0051,S0071,2024-10-02,4728,123539112,1111129167
P0473,S0013,2022-03-22,2662,123480983,1111134549
P0333,S0144,2021-01-05,4342,123563786,1111161724
P0187,S0108,2023-07-20,4273,123462334,1111145265
P0704,S0133,2021-11-22,384,123545533,1111141052
P0220,S0125,2022-08-27,2689,123497637,1111125916
P0613,S0038,2022-04-02,1958,123475656,1111121765
P0325,S0048,2022-11-06,3972,123491487,1111145680
P0660,S0137,2021-06-09,416,123523415,1111141569
P0531,S0070,2022-06-20,3844,123514645,1111144408
P0543,S0087,2024-06-19,4606,123481093,1111139382
P0213,S0043,2022-09-16,2459,123464679,1111122468
P0286,S0076,2024-10-31,3014,123493993,1111123605
P0664,S0014,2024-11-14,2698,123502429,1111118436
P0219,S0090,2023-10-13,1598,123534198,1111119374
P0341,S0112,2022-05-25,2045,123566090,1111132820
P0536,S0064,2024-12-24,4351,123502645,1111164673
P0364,S0089,2024-12-17,4022,123514169,1111179950
P0348,S0133,2021-06-10,1347,123557269,1111120218
P0614,S0124,2021-02-09,1219,123555490,1111119259
P0188,S0048,2021-07-23,3578,123477622,1111155995
P0190,S0002,2021-02-15,3317,123468520,1111152295
P0454,S0125,2021-10-27,1023,123457293,1111117431
P0491,S0008,2023-07-09,2477,123509872,1111171332
P0527,S0020,2022-12-09,418,123519557,1111150409
P0269,S0143,2022-04-11,120,123464071,1111173126
P0639,S0001,2024-07-19,3292,123492332,1111117906
P0178,S0104,2024-03-18,3373,123533164,1111120777
P0283,S0004,2022-04-14,3226,123565607,1111181338
P0336,S0073,2022-07-29,3865,123474469,1111161448
P0039,S0033,2023-04-08,1372,123457328,1111147514
P0212,S0012,2024-08-15,2482,123536300,1111153282
P0608,S0101,2023-03-19,3240,123524603,1111157415
P0711,S0113,2021-10-19,3593,123469818,1111148994
P0018,S0036,2021-04-13,2122,123467318,1111182728
P0711,S0094,2023-04-11,774,123562066,1111122301
P0572,S0096,2021-02-03,1592,123513613,1111132996
P0131,S0136,2021-09-19,4396,123551742,1111130607
P0220,S0012,2023-08-26,3717,123535696,1111173666
P0689,S0101,2021-03-16,2230,123468628,1111134323
P0388,S0049,2023-10-12,3639,123471339,1111159594
P0296,S0046,2021-12-04,2128,123529356,1111166985
P0527,S0026,2022-10-13,4697,123465311,1111123823
P0427,S0139,2023-04-28,2814,123492745,1111157184
P0389,S0102,2021-12-16,523,123461711,1111116967
P0527,S0107,2023-08-04,470,123518277,1111169415
P0412,S0070,2022-10-21,3389,123470181,1111133378
P0681,S0066,2023-01-01,4362,123514644,1111123365
P0435,S0087,2024-08-23,4325,123469600,1111174948
P0639,S0064,2023-05-30,706,123483771,1111116556
P0435,S0094,2022-04-25,3864,123466221,1111124979
P0054,S0073,2022-07-26,3323,123514879,1111144781
P0147,S0045,2023-06-04,3244,123507253,1111156787
P0182,S0093,2023-06-11,2526,123548895,1111144204
P0527,S0078,2024-12-25,4655,123522638,1111179373
P0400,S0059,2024-07-12,1707,123509620,1111162235
P0177,S0028,2021-08-18,4199,123494519,1111143745
P0639,S0122,2021-05-12,371,123526400,1111119978
P0212,S0061,2024-07-03,114,123532060,1111186297
P0696,S0025,2021-01-29,1399,123480213,1111161320
P0551,S0056,2023-07-28,2681,123523282,1111112476
P0729,S0087,2021-05-13,4699,123512923,1111128299
P0116,S0096,2023-08-31,468,123478246,1111149820
P0437,S0023,2022-04-05,2128,123475270,1111148411
P0712,S0031,2024-11-07,4307,123485837,1111130096
P0390,S0077,2024-02-15,4481,123490781,1111154231
P0671,S0117,2022-01-17,4330,123472181,1111125923
P0663,S0085,2021-04-06,1753,123462555,1111112667
P0217,S0125,2022-11-23,4463,123496336,1111156919
P0477,S0078,2021-09-19,734,123516813,1111133145
P0619,S0060,2024-08-27,4128,123494960,1111150801
P0389,S0043,2024-08-19,3224,123554904,1111133546
